"Longitude (x)","Latitude (y)","Nom de la Station","ID climatologique","Date/Heure","Année","Mois","Jour","Qualité des Données","Temp max.(°C)","Temp max. Indicateur","Temp min.(°C)","Temp min. Indicateur","Temp moy.(°C)","Temp moy. Indicateur","DJC (°C)","DJC Indicateur","DJR (°C)","DJR Indicateur","Pluie tot. (mm)","Pluie tot. Indicateur","Neige tot. (cm)","Neige tot. Indicateur","Précip. tot. (mm)","Précip. tot. Indicateur","Neige au sol (cm)","Neige au sol Indicateur","Dir. raf. max. (10s deg)","Dir. raf. max. Indicateur","Vit. raf. max. (km/h)","Vit. raf. max. Indicateur"
"-71,20","46,84","BEAUPORT","7010565","2022-12-04","2022","12","04","","1,6","","-4,9","","-1,7","","19,7","","0,0","","","","","","1,1","","","","25","","43",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-05","2022","12","05","","5,3","","-4,6","","0,3","","17,7","","0,0","","","","","","2,5","","","","22","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-06","2022","12","06","","3,9","","0,6","","2,3","","15,7","","0,0","","","","","","19,1","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-07","2022","12","07","","4,4","","3,4","","3,9","","14,1","","0,0","","","","","","17,6","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-08","2022","12","08","","6,2","","-5,4","","0,4","","17,6","","0,0","","","","","","0,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-09","2022","12","09","","-0,8","","-8,2","","-4,5","","22,5","","0,0","","","","","","0,4","","","","8","","44",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-10","2022","12","10","","-5,5","","-8,1","","-6,8","","24,8","","0,0","","","","","","0,0","","","","8","","63",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-11","2022","12","11","","-5,4","","-7,9","","-6,6","","24,6","","0,0","","","","","","0,0","","","","7","","45",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-12","2022","12","12","","-3,2","","-11,7","","-7,4","","25,4","","0,0","","","","","","0,0","","","","25","","31",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-13","2022","12","13","","-1,3","","-9,1","","-5,2","","23,2","","0,0","","","","","","0,0","","","","33","","38",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-14","2022","12","14","","5,0","","-8,2","","-1,6","","19,6","","0,0","","","","","","0,0","","","","7","","61",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-15","2022","12","15","","3,1","","0,3","","1,7","","16,3","","0,0","","","","","","0,0","","","","6","","61",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-16","2022","12","16","","0,7","","-0,5","","0,1","","17,9","","0,0","","","","","","0,0","","","","6","","63",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-17","2022","12","17","","1,4","","-0,7","","0,4","","17,6","","0,0","","","","","","2,9","","","","6","","61",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-18","2022","12","18","","-0,1","","-1,4","","-0,7","","18,7","","0,0","","","","","","2,1","","","","7","","34",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-19","2022","12","19","","2,3","","-2,0","","0,1","","17,9","","0,0","","","","","","0,5","","","","34","","32",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-20","2022","12","20","","2,5","","-3,3","","-0,4","","18,4","","0,0","","","","","","0,0","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-21","2022","12","21","","-1,7","","-8,7","","-5,2","","23,2","","0,0","","","","","","0,9","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-22","2022","12","22","","-3,3","","-12,0","","-7,7","","25,7","","0,0","","","","","","0,6","","","","6","","59",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-23","2022","12","23","","4,3","","-5,9","","-0,8","","18,8","","0,0","","","","","","21,0","","","","3","","100",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-24","2022","12","24","","-5,9","","-9,1","","-7,5","","25,5","","0,0","","","","","","0,4","","","","23","","61",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-25","2022","12","25","","-5,9","","-9,2","","-7,6","","25,6","","0,0","","","","","","1,8","","","","22","","44",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-26","2022","12","26","","-8,1","","-11,8","","-10,0","","28,0","","0,0","","","","","","0,9","","","","25","","36",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-27","2022","12","27","","-6,3","","-10,2","","-8,2","","26,2","","0,0","","","","","","1,4","","","","27","","40",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-28","2022","12","28","","-2,3","","-9,2","","-5,8","","23,8","","0,0","","","","","","4,9","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-29","2022","12","29","","-1,0","","-2,6","","-1,8","","19,8","","0,0","","","","","","4,2","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-30","2022","12","30","","3,5","","-1,3","","1,1","","16,9","","0,0","","","","","","11,3","","","","","","",""
"-71,20","46,84","BEAUPORT","7010565","2022-12-31","2022","12","31","","5,0","","1,0","","3,0","","15,0","","0,0","","","","","","14,4","","","","","","",""
